track_id,genre
110640,Quickstep
110641,Quickstep
110701,Samba
110702,Samba
110703,Samba
110704,Samba
110705,Samba
110706,Samba
110707,Samba
110708,Samba
110709,Chacha
110710,Chacha
110711,Chacha
110712,Chacha
110713,Chacha
110714,Chacha
110715,Chacha
110716,Chacha
110717,Chacha
110718,Chacha
110719,Chacha
110720,Rumba
110721,Rumba
110722,Rumba
110723,Rumba
110724,Rumba
110725,Rumba
110726,Rumba
110727,Rumba
110728,Rumba
110729,Pasodoble
110730,Pasodoble
110731,Jive
110732,Jive
110733,Jive
110734,Jive
110735,Jive
110736,Jive
110737,Jive
110738,Jive
110739,Jive
110801,Chacha
110802,Chacha
110803,Chacha
110804,Chacha
110805,Chacha
110806,Chacha
110807,Chacha
110808,Chacha
110809,Chacha
110810,Chacha
110811,Chacha
110812,Rumba
110813,Rumba
110814,Rumba
110815,Rumba
110816,Rumba
110817,Rumba
110818,Rumba
110819,Rumba
110820,Rumba
110821,Rumba
110822,Rumba
110901,Samba
110902,Samba
110903,Samba
110904,Samba
110905,Samba
110906,Samba
110907,Chacha
110908,Chacha
110909,Chacha
110910,Chacha
110911,Chacha
110912,Chacha
110913,Rumba
110914,Rumba
110915,Rumba
110916,Rumba
110917,Rumba
110918,Jive
110919,Jive
110920,Jive
110921,Jive
111001,Waltz
111002,Waltz
111003,Waltz
111004,Waltz
111005,Waltz
111006,Waltz
111007,Waltz
111008,Waltz
111009,Waltz
111010,Waltz
111011,Tango
111012,Tango
111013,Tango
111014,Tango
111101,Waltz
111102,Waltz
111103,Waltz
111104,Waltz
111105,Waltz
111106,Tango
111107,Tango
111108,Tango
111109,Viennesewaltz
111110,Viennesewaltz
111111,Viennesewaltz
111112,Viennesewaltz
111113,Foxtrot
111114,Foxtrot
111115,Foxtrot
111116,Foxtrot
111117,Quickstep
111118,Quickstep
111119,Quickstep
111120,Quickstep
111201,Samba
111202,Samba
111203,Samba
111204,Samba
111205,Samba
111206,Samba
111207,Samba
111208,Samba
111209,Samba
111210,Samba
111211,Samba
111212,Chacha
111213,Chacha
111214,Chacha
111215,Chacha
111216,Chacha
111217,Chacha
111218,Chacha
111219,Chacha
111220,Chacha
111221,Chacha
111222,Chacha
111223,Rumba
111224,Rumba
111225,Rumba
111226,Rumba
111227,Rumba
111228,Rumba
111229,Rumba
111230,Rumba
111231,Rumba
111232,Rumba
111233,Rumba
111234,Pasodoble
111235,Pasodoble
111236,Jive
111237,Jive
111238,Jive
111239,Jive
111240,Jive
111301,Foxtrot
111302,Foxtrot
111303,Foxtrot
111304,Foxtrot
111305,Foxtrot
111306,Foxtrot
111307,Foxtrot
111308,Foxtrot
111309,Foxtrot
111310,Foxtrot
111311,Quickstep
111312,Quickstep
111313,Quickstep
111314,Quickstep
111315,Quickstep
111316,Quickstep
111317,Quickstep
111318,Quickstep
111319,Quickstep
111320,Quickstep
111321,Waltz
111322,Waltz
111323,Waltz
111324,Waltz
111325,Waltz
111326,Waltz
111327,Waltz
111328,Waltz
111329,Waltz
111330,Waltz
111331,Viennesewaltz
111332,Viennesewaltz
111333,Tango
111334,Tango
111335,Tango
111336,Tango
111337,Tango
111338,Tango
111401,Waltz
111402,Waltz
111403,Waltz
111404,Waltz
111405,Waltz
111406,Waltz
111407,Waltz
111408,Waltz
111409,Waltz
111410,Waltz
111411,Waltz
111412,Waltz
111413,Waltz
111414,Waltz
111415,Tango
111416,Tango
111417,Tango
111418,Tango
111419,Tango
111420,Viennesewaltz
111421,Viennesewaltz
111422,Viennesewaltz
111423,Viennesewaltz
111424,Foxtrot
111425,Foxtrot
111426,Foxtrot
111427,Foxtrot
111428,Foxtrot
111429,Foxtrot
111430,Foxtrot
111431,Quickstep
111432,Quickstep
111433,Quickstep
111434,Quickstep
111435,Quickstep
111436,Quickstep
111437,Quickstep
111438,Quickstep
111501,Samba
111502,Samba
111503,Samba
111504,Samba
111505,Samba
111506,Samba
111507,Samba
111508,Samba
111509,Samba
111510,Samba
111511,Samba
111512,Chacha
111513,Chacha
111514,Chacha
111515,Chacha
111516,Chacha
111517,Chacha
111518,Chacha
111519,Chacha
111520,Chacha
111521,Chacha
111522,Chacha
111523,Rumba
111524,Rumba
111525,Rumba
111526,Rumba
111527,Rumba
111528,Rumba
111529,Rumba
111530,Rumba
111531,Rumba
111532,Rumba
111533,Pasodoble
111534,Pasodoble
111535,Jive
111536,Jive
111537,Jive
111538,Jive
111539,Jive
111540,Jive
111541,Jive
111542,Jive
111601,Samba
111602,Samba
111603,Samba
111604,Samba
111605,Samba
111606,Samba
111607,Chacha
111608,Chacha
111609,Chacha
111610,Chacha
111611,Chacha
111612,Chacha
111613,Rumba
111614,Rumba
111615,Rumba
111616,Rumba
111617,Rumba
111618,Jive
111619,Jive
111620,Jive
111621,Jive
111701,Samba
111702,Samba
111703,Samba
111704,Samba
111705,Chacha
111706,Chacha
111707,Chacha
111708,Chacha
111709,Rumba
111710,Rumba
111711,Rumba
111712,Rumba
111713,Jive
111714,Jive
111715,Jive
111716,Jive
111717,Samba
111718,Samba
111719,Chacha
111720,Rumba
111721,Jive
111722,Jive
111801,Foxtrot
111802,Foxtrot
111803,Foxtrot
111804,Foxtrot
111805,Foxtrot
111806,Foxtrot
111807,Foxtrot
111808,Foxtrot
111809,Foxtrot
111810,Foxtrot
111811,Quickstep
111812,Quickstep
111813,Quickstep
111814,Quickstep
111815,Quickstep
111816,Quickstep
111817,Quickstep
111818,Quickstep
111819,Quickstep
111820,Quickstep
111821,Waltz
111822,Waltz
111823,Waltz
111824,Waltz
111825,Waltz
111826,Waltz
111827,Waltz
111828,Waltz
111829,Waltz
111830,Waltz
111831,Viennesewaltz
111832,Viennesewaltz
111833,Viennesewaltz
111834,Tango
111835,Tango
111836,Tango
111837,Tango
111838,Tango
111839,Tango
111840,Tango
111901,Samba
111902,Samba
111903,Samba
111904,Samba
111905,Samba
111906,Samba
111907,Samba
111908,Samba
111909,Samba
111910,Samba
111911,Chacha
111912,Chacha
111913,Chacha
111914,Chacha
111915,Chacha
111916,Chacha
111917,Chacha
111918,Chacha
111919,Chacha
111920,Chacha
111921,Rumba
111922,Rumba
111923,Rumba
111924,Rumba
111925,Rumba
111926,Rumba
111927,Rumba
111928,Rumba
111929,Rumba
111930,Rumba
111931,Salsa
111932,Salsa
111933,Salsa
111934,Jive
111935,Jive
111936,Jive
111937,Jive
111938,Jive
111939,Jive
111940,Pasodoble
112001,Waltz
112002,Waltz
112003,Waltz
112004,Waltz
112005,Waltz
112006,Tango
112007,Tango
112008,Tango
112009,Tango
112010,Viennesewaltz
112011,Viennesewaltz
112012,Viennesewaltz
112013,Viennesewaltz
112014,Foxtrot
112015,Foxtrot
112016,Foxtrot
112017,Foxtrot
112018,Foxtrot
112019,Quickstep
112020,Quickstep
112021,Quickstep
112022,Quickstep
112101,Samba
112102,Samba
112103,Samba
112104,Samba
112105,Samba
112106,Chacha
112107,Chacha
112108,Chacha
112109,Chacha
112110,Chacha
112111,Chacha
112112,Rumba
112113,Rumba
112114,Rumba
112115,Rumba
112116,Rumba
112117,Jive
112118,Jive
112119,Jive
112120,Jive
112201,Rumba
112202,Rumba
112203,Rumba
112204,Rumba
112205,Samba
112206,Samba
112207,Samba
112208,Samba
112209,Samba
112210,Chacha
112211,Chacha
112212,Chacha
112213,Chacha
112214,Jive
112215,Jive
112216,Jive
112217,Jive
112218,Samba
112219,Samba
112220,Chacha
112221,Rumba
112222,Jive
112223,Jive
112301,Samba
112302,Samba
112303,Samba
112304,Samba
112305,Samba
112306,Samba
112307,Chacha
112308,Chacha
112309,Chacha
112310,Chacha
112311,Chacha
112312,Chacha
112313,Rumba
112314,Rumba
112315,Rumba
112316,Rumba
112317,Rumba
112318,Jive
112319,Jive
112320,Jive
112321,Jive
112322,Jive
112401,Samba
112402,Samba
112403,Samba
112404,Samba
112405,Samba
112406,Samba
112407,Samba
112408,Samba
112409,Samba
112410,Samba
112411,Samba
112412,Chacha
112413,Chacha
112414,Chacha
112415,Chacha
112416,Chacha
112417,Chacha
112418,Chacha
112419,Chacha
112420,Chacha
112421,Chacha
112422,Rumba
112423,Rumba
112424,Rumba
112425,Rumba
112426,Rumba
112427,Rumba
112428,Rumba
112429,Rumba
112430,Rumba
112431,Rumba
112432,Rumba
112433,Rumba
112434,Jive
112435,Jive
112436,Jive
112437,Jive
112438,Jive
112439,Jive
112440,Jive
112441,Jive
112501,Chacha
112502,Chacha
112503,Chacha
112504,Chacha
112505,Chacha
112506,Chacha
112507,Chacha
112508,Chacha
112509,Chacha
112510,Chacha
112511,Samba
112512,Samba
112513,Samba
112514,Samba
112515,Samba
112516,Samba
112517,Samba
112518,Samba
112519,Samba
112520,Samba
112521,Samba
112522,Rumba
112523,Rumba
112524,Rumba
112525,Rumba
112526,Rumba
112527,Rumba
112528,Rumba
112529,Rumba
112530,Rumba
112531,Rumba
112532,Rumba
112535,Salsa
112536,Salsa
112537,Jive
112538,Jive
112539,Pasodoble
112540,Pasodoble
112601,Waltz
112602,Waltz
112603,Waltz
112604,Waltz
112605,Waltz
112606,Waltz
112607,Waltz
112608,Waltz
112609,Waltz
112610,Waltz
112611,Waltz
112612,Waltz
112613,Tango
112614,Tango
112615,Tango
112616,Tango
112617,Tango
112618,Tango
112619,Tango
112620,Tango
112621,Tango
112622,Tango
112623,Foxtrot
112624,Foxtrot
112625,Foxtrot
112626,Foxtrot
112627,Foxtrot
112628,Foxtrot
112629,Foxtrot
112630,Foxtrot
112631,Foxtrot
112632,Foxtrot
112633,Quickstep
112634,Quickstep
112635,Quickstep
112636,Quickstep
112637,Quickstep
112638,Quickstep
112639,Viennesewaltz
112640,Viennesewaltz
112641,Viennesewaltz
112642,Viennesewaltz
112643,Viennesewaltz
112644,Viennesewaltz
112701,Waltz
112702,Waltz
112703,Waltz
112704,Waltz
112705,Waltz
112706,Waltz
112707,Tango
112708,Tango
112709,Tango
112710,Tango
112711,Viennesewaltz
112712,Viennesewaltz
112713,Viennesewaltz
112714,Viennesewaltz
112715,Foxtrot
112716,Foxtrot
112717,Foxtrot
112718,Foxtrot
112719,Quickstep
112720,Quickstep
112721,Quickstep
112722,Quickstep
112801,Foxtrot
112802,Foxtrot
112803,Foxtrot
112804,Foxtrot
112805,Foxtrot
112806,Foxtrot
112807,Foxtrot
112808,Foxtrot
112809,Foxtrot
112810,Foxtrot
112811,Foxtrot
112812,Quickstep
112813,Quickstep
112814,Quickstep
112815,Quickstep
112816,Quickstep
112817,Quickstep
112818,Quickstep
112819,Quickstep
112820,Quickstep
112821,Quickstep
112822,Waltz
112823,Waltz
112824,Waltz
112825,Waltz
112826,Waltz
112827,Waltz
112828,Waltz
112829,Waltz
112830,Waltz
112831,Waltz
112832,Viennesewaltz
112833,Viennesewaltz
112834,Tango
112835,Tango
112836,Tango
112837,Tango
112838,Tango
112839,Tango
112840,Tango
112901,Chacha
112902,Chacha
112903,Chacha
112904,Chacha
112905,Chacha
112906,Chacha
112907,Chacha
112908,Chacha
112909,Chacha
112910,Chacha
112911,Samba
112912,Samba
112913,Samba
112914,Samba
112915,Samba
112916,Samba
112917,Samba
112918,Samba
112919,Samba
112920,Samba
112921,Rumba
112922,Rumba
112923,Rumba
112924,Rumba
112925,Rumba
112926,Rumba
112927,Rumba
112928,Rumba
112929,Rumba
112930,Jive
112931,Jive
112932,Jive
112933,Jive
112934,Jive
112935,Pasodoble
112936,Pasodoble
112937,Chacha
112938,Chacha
112939,Samba
112940,Rumba
113001,Waltz
113002,Waltz
113003,Waltz
113004,Waltz
113005,Waltz
113006,Waltz
113007,Waltz
113008,Waltz
113009,Waltz
113010,Waltz
113011,Tango
113012,Tango
113013,Tango
113014,Tango
113015,Tango
113016,Viennesewaltz
113017,Viennesewaltz
113018,Viennesewaltz
113019,Viennesewaltz
113020,Viennesewaltz
113021,Foxtrot
113022,Foxtrot
113023,Foxtrot
113024,Foxtrot
113025,Foxtrot
113026,Foxtrot
113027,Foxtrot
113028,Foxtrot
113029,Foxtrot
113030,Foxtrot
113031,Foxtrot
113032,Quickstep
113033,Quickstep
113034,Quickstep
113035,Quickstep
113036,Quickstep
113037,Quickstep
113038,Quickstep
113039,Quickstep
113040,Quickstep
113101,Waltz
113102,Waltz
113103,Waltz
113104,Waltz
113105,Waltz
113106,Waltz
113107,Waltz
113108,Waltz
113109,Waltz
113110,Waltz
113111,Waltz
113112,Tango
113113,Tango
113114,Tango
113115,Tango
113116,Tango
113117,Tango
113118,Viennesewaltz
113119,Viennesewaltz
113120,Viennesewaltz
113121,Viennesewaltz
113122,Foxtrot
113123,Foxtrot
113124,Foxtrot
113125,Foxtrot
113126,Foxtrot
113127,Foxtrot
113128,Foxtrot
113129,Foxtrot
113130,Foxtrot
113131,Foxtrot
113132,Quickstep
113133,Quickstep
113134,Quickstep
113135,Quickstep
113136,Quickstep
113137,Quickstep
113138,Quickstep
113139,Quickstep
113140,Quickstep
113141,Quickstep
113201,Samba
113202,Samba
113203,Samba
113204,Samba
113205,Samba
113206,Samba
113207,Chacha
113208,Chacha
113209,Chacha
113210,Chacha
113211,Chacha
113212,Rumba
113213,Rumba
113214,Rumba
113215,Rumba
113216,Rumba
113217,Pasodoble
113218,Jive
113219,Jive
113220,Jive
113221,Jive
113222,Jive
113301,Waltz
113302,Waltz
113303,Waltz
113304,Waltz
113305,Waltz
113306,Tango
113307,Tango
113308,Tango
113309,Tango
113310,Viennesewaltz
113311,Viennesewaltz
113312,Viennesewaltz
113313,Viennesewaltz
113314,Foxtrot
113315,Foxtrot
113316,Foxtrot
113317,Foxtrot
113318,Foxtrot
113319,Quickstep
113321,Quickstep
113322,Quickstep
113401,Samba
113402,Samba
113403,Samba
113404,Samba
113405,Samba
113406,Samba
113407,Chacha
113408,Chacha
113409,Chacha
113410,Chacha
113411,Chacha
113412,Rumba
113413,Rumba
113414,Rumba
113415,Rumba
113416,Rumba
113417,Pasodoble
113418,Jive
113419,Jive
113420,Jive
113421,Jive
113501,Waltz
113502,Waltz
113503,Waltz
113504,Waltz
113505,Waltz
113506,Waltz
113507,Waltz
113508,Waltz
113509,Waltz
113510,Waltz
113511,Waltz
113512,Waltz
113513,Tango
113514,Tango
113515,Tango
113516,Tango
113517,Tango
113518,Viennesewaltz
113519,Viennesewaltz
113520,Viennesewaltz
113521,Viennesewaltz
113522,Foxtrot
113523,Foxtrot
113524,Foxtrot
113525,Foxtrot
113526,Foxtrot
113527,Foxtrot
113528,Foxtrot
113529,Foxtrot
113530,Foxtrot
113531,Foxtrot
113532,Foxtrot
113533,Quickstep
113534,Quickstep
113535,Quickstep
113536,Quickstep
113537,Quickstep
113538,Quickstep
113539,Quickstep
113540,Quickstep
113541,Quickstep
113601,Samba
113602,Samba
113603,Samba
113604,Samba
113605,Samba
113606,Samba
113607,Samba
113608,Samba
113609,Samba
113610,Samba
113611,Samba
113612,Chacha
113613,Chacha
113614,Chacha
113615,Chacha
113616,Chacha
113617,Chacha
113618,Chacha
113619,Chacha
113620,Chacha
113621,Chacha
113622,Chacha
113623,Rumba
113624,Rumba
113625,Rumba
113626,Rumba
113627,Rumba
113628,Rumba
113629,Rumba
113630,Rumba
113631,Rumba
113632,Rumba
113633,Rumba
113634,Pasodoble
113635,Pasodoble
113636,Jive
113637,Jive
113638,Jive
113639,Jive
113640,Jive
113641,Jive
113642,Jive
113643,Samba
113701,Foxtrot
113702,Foxtrot
113703,Foxtrot
113704,Foxtrot
113705,Foxtrot
113706,Foxtrot
113707,Foxtrot
113708,Foxtrot
113709,Foxtrot
113710,Foxtrot
113711,Quickstep
113712,Quickstep
113713,Quickstep
113714,Quickstep
113715,Quickstep
113716,Quickstep
113717,Quickstep
113718,Quickstep
113719,Quickstep
113720,Quickstep
113721,Quickstep
113722,Waltz
113723,Waltz
113724,Waltz
113725,Waltz
113726,Waltz
113727,Waltz
113728,Waltz
113729,Waltz
113730,Waltz
113731,Waltz
113732,Viennesewaltz
113733,Viennesewaltz
113734,Tango
113735,Tango
113736,Tango
113737,Tango
113738,Tango
113739,Tango
113801,Chacha
113802,Chacha
113803,Chacha
113804,Chacha
113805,Chacha
113806,Chacha
113807,Chacha
113808,Chacha
113809,Chacha
113810,Chacha
113811,Samba
113812,Samba
113813,Samba
113814,Samba
113815,Samba
113816,Samba
113817,Samba
113818,Samba
113819,Samba
113820,Samba
113821,Rumba
113822,Rumba
113823,Rumba
113824,Rumba
113825,Rumba
113826,Rumba
113827,Rumba
113828,Rumba
113829,Rumba
113830,Rumba
113831,Rumba
113832,Pasodoble
113833,Pasodoble
113834,Jive
113835,Jive
113836,Jive
113837,Jive
113838,Jive
113839,Jive
113840,Jive
113901,Samba
113902,Samba
113903,Samba
113904,Samba
113905,Samba
113906,Samba
113907,Samba
113908,Samba
113909,Samba
113910,Samba
113911,Chacha
113912,Chacha
113913,Chacha
113914,Chacha
113915,Chacha
113916,Chacha
113917,Chacha
113918,Chacha
113919,Chacha
113920,Chacha
113921,Chacha
113922,Chacha
113923,Rumba
113924,Rumba
113925,Rumba
113926,Rumba
113927,Rumba
113928,Rumba
113929,Rumba
113930,Rumba
113931,Rumba
113932,Rumba
113933,Rumba
113934,Pasodoble
113935,Pasodoble
113936,Pasodoble
113937,Jive
113938,Jive
113939,Jive
113940,Jive
113941,Jive
113942,Jive
113943,Jive
113944,Jive
114001,Waltz
114002,Waltz
114003,Waltz
114004,Waltz
114005,Waltz
114006,Waltz
114007,Tango
114008,Tango
114009,Tango
114010,Tango
114011,Viennesewaltz
114012,Viennesewaltz
114013,Viennesewaltz
114014,Viennesewaltz
114015,Foxtrot
114016,Foxtrot
114017,Foxtrot
114018,Foxtrot
114019,Quickstep
114020,Quickstep
114021,Quickstep
114022,Quickstep
114101,Waltz
114102,Waltz
114103,Waltz
114104,Waltz
114105,Waltz
114106,Waltz
114107,Tango
114108,Tango
114109,Tango
114110,Tango
114111,Viennesewaltz
114112,Viennesewaltz
114113,Viennesewaltz
114114,Viennesewaltz
114115,Foxtrot
114116,Foxtrot
114117,Foxtrot
114118,Foxtrot
114119,Foxtrot
114120,Quickstep
114121,Quickstep
114122,Quickstep
114123,Quickstep
114124,Quickstep
114301,Samba
114302,Samba
114303,Samba
114304,Samba
114305,Samba
114306,Samba
114307,Samba
114308,Chacha
114309,Chacha
114310,Chacha
114311,Chacha
114312,Chacha
114313,Chacha
114314,Rumba
114315,Rumba
114316,Rumba
114317,Rumba
114318,Rumba
114319,Jive
114320,Jive
114321,Jive
114322,Jive
114323,Jive
114324,Jive
114401,Waltz
114402,Waltz
114403,Waltz
114404,Waltz
114405,Waltz
114406,Waltz
114407,Waltz
114408,Waltz
114409,Waltz
114410,Waltz
114411,Tango
114412,Tango
114413,Tango
114414,Tango
114415,Tango
114416,Tango
114417,Tango
114418,Tango
114419,Tango
114420,Tango
114421,Foxtrot
114422,Foxtrot
114423,Foxtrot
114424,Foxtrot
114425,Foxtrot
114426,Foxtrot
114427,Foxtrot
114428,Foxtrot
114429,Foxtrot
114430,Quickstep
114431,Quickstep
114432,Quickstep
114433,Quickstep
114434,Quickstep
114435,Quickstep
114436,Quickstep
114437,Quickstep
114438,Quickstep
114439,Quickstep
114440,Quickstep
114501,Samba
114502,Samba
114503,Samba
114504,Samba
114505,Samba
114506,Samba
114507,Chacha
114508,Chacha
114509,Chacha
114510,Chacha
114511,Chacha
114512,Chacha
114513,Rumba
114514,Rumba
114515,Rumba
114516,Rumba
114517,Jive
114518,Jive
114519,Jive
114520,Jive
114601,Samba
114602,Samba
114603,Samba
114604,Samba
114605,Samba
114606,Samba
114607,Samba
114608,Samba
114609,Samba
114610,Samba
114611,Samba
114612,Samba
114701,Waltz
114702,Waltz
114703,Waltz
114704,Waltz
114705,Waltz
114706,Waltz
114707,Waltz
114708,Waltz
114709,Waltz
114710,Waltz
114711,Waltz
114712,Waltz
114713,Tango
114714,Tango
114715,Tango
114716,Tango
114717,Tango
114718,Tango
114719,Tango
114720,Tango
114721,Foxtrot
114722,Foxtrot
114723,Foxtrot
114724,Foxtrot
114725,Foxtrot
114726,Foxtrot
114727,Foxtrot
114728,Quickstep
114729,Quickstep
114730,Quickstep
114731,Quickstep
114732,Quickstep
114733,Quickstep
114734,Quickstep
114735,Quickstep
114736,Quickstep
114737,Viennesewaltz
114738,Viennesewaltz
114739,Viennesewaltz
114740,Viennesewaltz
114801,Samba
114802,Samba
114803,Samba
114804,Samba
114805,Samba
114806,Samba
114807,Samba
114808,Samba
114809,Samba
114810,Samba
114811,Chacha
114812,Chacha
114813,Chacha
114814,Chacha
114815,Chacha
114816,Chacha
114817,Chacha
114818,Chacha
114819,Chacha
114820,Chacha
114821,Rumba
114822,Rumba
114823,Rumba
114824,Rumba
114825,Rumba
114826,Rumba
114827,Rumba
114828,Rumba
114829,Rumba
114830,Rumba
114831,Pasodoble
114832,Jive
114833,Jive
114834,Jive
114835,Jive
114836,Jive
114837,Jive
114838,Jive
114839,Jive
114840,Jive
114901,Waltz
114902,Waltz
114903,Waltz
114904,Waltz
114905,Waltz
114906,Waltz
114907,Tango
114908,Tango
114909,Tango
114910,Tango
114911,Viennesewaltz
114912,Viennesewaltz
114913,Viennesewaltz
114914,Viennesewaltz
114915,Foxtrot
114916,Foxtrot
114917,Foxtrot
114918,Foxtrot
114919,Foxtrot
114920,Quickstep
114921,Quickstep
114922,Quickstep
114923,Quickstep
114924,Quickstep
115001,Tango
115002,Tango
115003,Tango
115004,Tango
115005,Tango
115006,Tango
115007,Tango
115008,Tango
115009,Tango
115010,Tango
115011,Tango
115012,Tango
115013,Tango
115014,Tango
115015,Tango
115016,Tango
115017,Tango
115018,Tango
115019,Tango
115020,Tango
115021,Tango
115022,Tango
115101,Foxtrot
115102,Foxtrot
115103,Foxtrot
115104,Foxtrot
115105,Foxtrot
115106,Foxtrot
115107,Foxtrot
115108,Foxtrot
115109,Foxtrot
115110,Foxtrot
115111,Quickstep
115112,Quickstep
115113,Quickstep
115114,Quickstep
115115,Quickstep
115116,Quickstep
115117,Quickstep
115118,Quickstep
115119,Quickstep
115120,Quickstep
115121,Waltz
115122,Waltz
115123,Waltz
115124,Waltz
115125,Waltz
115126,Waltz
115127,Waltz
115128,Waltz
115129,Waltz
115130,Waltz
115131,Viennesewaltz
115132,Viennesewaltz
115133,Tango
115134,Tango
115135,Tango
115136,Tango
115137,Tango
115138,Tango
115139,Tango
115140,Tango
115201,Chacha
115202,Chacha
115203,Chacha
115204,Chacha
115205,Chacha
115206,Chacha
115207,Chacha
115208,Chacha
115209,Chacha
115210,Chacha
115211,Samba
115212,Samba
115213,Samba
115214,Samba
115215,Samba
115216,Samba
115217,Samba
115218,Samba
115219,Samba
115220,Samba
115221,Rumba
115222,Rumba
115223,Rumba
115224,Rumba
115225,Rumba
115226,Rumba
115227,Rumba
115228,Rumba
115229,Rumba
115230,Rumba
115231,Pasodoble
115232,Pasodoble
115233,Jive
115234,Jive
115235,Jive
115236,Jive
115237,Jive
115238,Jive
115239,Jive
115240,Jive
115301,Waltz
115302,Waltz
115303,Waltz
115304,Waltz
115305,Waltz
115306,Waltz
115307,Waltz
115308,Waltz
115309,Waltz
115310,Waltz
115311,Waltz
115312,Waltz
115313,Tango
115314,Tango
115315,Tango
115316,Tango
115317,Tango
115318,Tango
115319,Tango
115320,Tango
115321,Foxtrot
115322,Foxtrot
115323,Foxtrot
115324,Foxtrot
115325,Foxtrot
115326,Foxtrot
115327,Foxtrot
115328,Quickstep
115329,Quickstep
115330,Quickstep
115331,Quickstep
115332,Quickstep
115333,Quickstep
115334,Quickstep
115335,Quickstep
115336,Viennesewaltz
115337,Viennesewaltz
115338,Viennesewaltz
115339,Viennesewaltz
115340,Viennesewaltz
115401,Tango
115402,Tango
115403,Tango
115404,Tango
115405,Tango
115406,Tango
115407,Tango
115408,Tango
115409,Tango
115410,Tango
115411,Tango
115412,Tango
115413,Tango
115414,Tango
115415,Tango
115416,Tango
115417,Tango
115418,Tango
115419,Tango
115420,Tango
115421,Tango
115422,Tango
115423,Tango
115424,Tango
115425,Tango
115426,Tango
115427,Tango
115428,Tango
115429,Tango
115430,Tango
115431,Tango
115432,Tango
115433,Tango
115434,Tango
115435,Tango
115436,Tango
115437,Tango
115438,Tango
115439,Tango
115440,Tango
115501,Salsa
115601,Chacha
115602,Chacha
115603,Chacha
115604,Chacha
115605,Chacha
115606,Chacha
115607,Chacha
115608,Chacha
115609,Chacha
115610,Chacha
115611,Samba
115612,Samba
115613,Samba
115614,Samba
115615,Samba
115616,Samba
115617,Samba
115618,Samba
115619,Samba
115620,Samba
115621,Rumba
115622,Rumba
115623,Rumba
115624,Rumba
115625,Rumba
115626,Rumba
115627,Rumba
115628,Rumba
115629,Rumba
115630,Rumba
115631,Pasodoble
115632,Pasodoble
115633,Jive
115634,Jive
115635,Jive
115636,Jive
115637,Jive
115638,Jive
115639,Jive
115640,Jive
115701,Foxtrot
115702,Foxtrot
115703,Foxtrot
115704,Foxtrot
115705,Foxtrot
115706,Foxtrot
115707,Foxtrot
115708,Foxtrot
115709,Foxtrot
115710,Foxtrot
115711,Quickstep
115712,Quickstep
115713,Quickstep
115714,Quickstep
115715,Quickstep
115716,Quickstep
115717,Quickstep
115718,Quickstep
115719,Quickstep
115720,Quickstep
115721,Waltz
115722,Waltz
115723,Waltz
115724,Waltz
115725,Waltz
115726,Waltz
115727,Waltz
115728,Waltz
115729,Waltz
115730,Waltz
115731,Viennesewaltz
115732,Viennesewaltz
115733,Viennesewaltz
115734,Tango
115735,Tango
115736,Tango
115737,Tango
115738,Tango
115739,Tango
115740,Tango
115801,Waltz
115802,Waltz
115803,Waltz
115804,Waltz
115805,Waltz
115806,Waltz
115807,Waltz
115808,Waltz
115809,Waltz
115810,Waltz
115811,Tango
115812,Tango
115813,Tango
115814,Tango
115815,Tango
115816,Tango
115817,Viennesewaltz
115818,Viennesewaltz
115819,Viennesewaltz
115820,Viennesewaltz
115821,Viennesewaltz
115822,Foxtrot
115823,Foxtrot
115824,Foxtrot
115825,Foxtrot
115826,Foxtrot
115827,Foxtrot
115828,Foxtrot
115829,Foxtrot
115830,Foxtrot
115831,Foxtrot
115832,Foxtrot
115833,Quickstep
115834,Quickstep
115835,Quickstep
115836,Quickstep
115837,Quickstep
115838,Quickstep
115839,Quickstep
115840,Quickstep
115841,Quickstep
115842,Quickstep
115901,Samba
115902,Samba
115903,Samba
115904,Samba
115905,Samba
115906,Samba
115907,Samba
115908,Samba
115909,Samba
115910,Samba
115911,Samba
115912,Samba
115913,Chacha
115914,Chacha
115915,Chacha
115916,Chacha
115917,Chacha
115918,Chacha
115919,Chacha
115920,Chacha
115921,Chacha
115922,Rumba
115923,Rumba
115924,Rumba
115925,Rumba
115926,Rumba
115927,Rumba
115928,Rumba
115929,Rumba
115930,Rumba
115931,Rumba
115932,Pasodoble
115933,Pasodoble
115934,Pasodoble
115935,Jive
115936,Jive
115937,Jive
115938,Jive
115939,Jive
115940,Jive
115941,Jive
115942,Jive
116001,Waltz
116002,Waltz
116003,Waltz
116004,Waltz
116005,Waltz
116006,Waltz
116007,Tango
116008,Tango
116009,Tango
116010,Viennesewaltz
116011,Viennesewaltz
116012,Viennesewaltz
116013,Foxtrot
116014,Foxtrot
116015,Foxtrot
116016,Foxtrot
116017,Quickstep
116018,Quickstep
116019,Quickstep
116020,Quickstep
116021,Quickstep
116101,Samba
116102,Samba
116103,Samba
116104,Samba
116105,Samba
116106,Samba
116107,Samba
116108,Samba
116109,Samba
116110,Samba
116111,Chacha
116112,Chacha
116113,Chacha
116114,Chacha
116115,Chacha
116116,Chacha
116117,Chacha
116118,Chacha
116119,Chacha
116120,Chacha
116121,Chacha
116122,Rumba
116123,Rumba
116124,Rumba
116125,Rumba
116126,Rumba
116127,Rumba
116128,Rumba
116129,Rumba
